author_qid,pubDate,goodreads_id,title,authorLabel,work_qid,year,n_nom,n_win,awards_as_of_year,age,birth_country,gender,topicality,max,count,median
Q714485,2008-06-01T00:00:00Z,,Implied Spaces,Walter Jon Williams,Q6007321,2009,1,0,37,56.0,United States,male,0.15212646727103854,,,
Q714485,2009-03-05T00:00:00Z,,This Is Not a Game,Walter Jon Williams,Q7785919,2010,1,0,38,57.0,United States,male,0.172761617748099,,,
Q714485,2012-02-02T00:00:00Z,,The Fourth Wall,Walter Jon Williams,Q7735081,2013,1,0,39,60.0,United States,male,0.13493460694755166,,,
Q714485,2016-10-04T00:00:00Z,,Impersonations,Walter Jon Williams,Q131382368,2017,1,0,41,64.0,United States,male,0.14081138145605296,,,
Q715241,1986-11-01T00:00:00Z,2504767.0,The Hercules Text,Jack McDevitt,Q7739431,1987,1,0,1,52.0,United States,male,0.14239758162866462,,,
Q715241,1989-02-01T00:00:00Z,,A Talent for War,Jack McDevitt,Q4659971,1990,1,0,10,55.0,United States,male,-0.38069558403791925,,,
Q715241,1994-10-01T00:00:00Z,,The Engines of God,Jack McDevitt,Q7732219,1995,1,0,12,60.0,United States,male,0.6914988889848788,,,
Q715241,1996-04-01T00:00:00Z,,Ancient Shores,Jack McDevitt,Q4752917,1998,1,0,16,63.0,United States,male,0.7784573321063001,,,
Q715241,1998-03-04T00:00:00Z,,Eternity Road,Jack McDevitt,Q5402793,1998,1,0,16,63.0,United States,male,0.9677400764254683,,,
Q715241,1998-04-01T00:00:00Z,,Moonfall,Jack McDevitt,Q85786245,1999,2,0,18,64.0,United States,male,-0.8413544696251857,,,
Q715241,2000-02-01T00:00:00Z,,Infinity Beach,Jack McDevitt,Q16386338,2001,3,0,20,66.0,United States,male,1.148291824627695,,,
Q715241,2000-09-01T00:00:00Z,,Deepsix,Jack McDevitt,Q19364507,2002,2,0,22,67.0,United States,male,0.7822394929790991,,,
Q715241,2002-07-01T00:00:00Z,,Chindi,Jack McDevitt,Q5100334,2003,2,0,23,68.0,United States,male,0.8586592682595203,,,
Q715241,2003-08-01T00:00:00Z,,Omega,Jack McDevitt,Q5120959,2004,2,1,24,69.0,United States,male,-1.1453514315002282,,,
Q715241,2004-06-01T00:00:00Z,,Polaris,Jack McDevitt,Q7209119,2005,2,0,26,70.0,United States,male,0.7567101937501819,,,
Q715241,2005-11-01T00:00:00Z,,Seeker,Jack McDevitt,Q729783,2006,2,1,29,71.0,United States,male,-1.5278786603523482,,,
Q715241,2006-09-01T00:00:00Z,,Odyssey,Jack McDevitt,Q7078419,2008,1,0,32,73.0,United States,male,0.31833912002552245,,,
Q715241,2007-01-01T00:00:00Z,,Cauldron,Jack McDevitt,Q5054488,2009,1,0,33,74.0,United States,male,0.1561282959798251,,,
Q715241,2010-01-01T00:00:00Z,,Echo,Jack McDevitt,Q15221014,2011,1,0,34,76.0,United States,male,0.19465948449555662,,,
Q715241,2011-11-01T00:00:00Z,,Firebird,Jack McDevitt,Q15221218,2012,2,0,35,77.0,United States,male,0.17560052181093427,,,
Q715241,2014-11-04T00:00:00Z,,Coming Home,Jack McDevitt,Q18816070,2015,1,0,37,80.0,United States,male,0.13769132903894146,,,
Q7152450,2009-02-01T00:00:00Z,,The Walls of the Universe,Paul Melko,Q131382111,2010,1,0,5,42.0,United States,male,0.1640465979050557,,,
Q715505,1972-10-01T00:00:00Z,,The Listeners,James Gunn,Q7747544,1973,1,0,0,50.0,United States,male,0.5796615989581855,,,
Q715505,1981-01-01T00:00:00Z,,The Dreamers,James Gunn,Q131375052,1982,1,0,1,59.0,United States,male,0.6250479763179014,,,
Q717204,1992-01-01T00:00:00Z,,Anno Dracula,Kim Newman,Q2917970,1993,1,0,0,34.0,United Kingdom,male,0.5704632052082871,,,
Q720562,1978-01-01T00:00:00Z,,Strangers,Gardner Dozois,Q7621583,1979,1,0,13,32.0,United States,male,-0.33360613804369016,,,
Q720669,2007-06-12T00:00:00Z,,Mainspring,Jay Lake,Q6736735,2008,2,0,5,44.0,Taiwan,male,0.4302321605074352,,,
Q720669,2008-06-24T00:00:00Z,,Escapement,Jay Lake,Q131382094,2009,1,0,8,45.0,Taiwan,male,-0.1514346359341165,,,
Q721345,1995-05-01T00:00:00Z,,Requiem,Graham Joyce,Q131466625,1996,1,0,0,42.0,United Kingdom,male,0.5777336116786888,,,
Q721345,2002-01-01T00:00:00Z,,The Facts of Life,Graham Joyce,Q20167456,2003,0,1,5,49.0,United Kingdom,male,0.84920178507051,,,
Q721345,2005-01-01T00:00:00Z,,The Limits of Enchantment,Graham Joyce,Q131413919,2006,1,0,7,52.0,United Kingdom,male,1.3871249184088739,,,
Q721345,2012-06-21T00:00:00Z,,Some Kind of Fairy Tale,Graham Joyce,Q18162354,2013,1,0,10,59.0,United Kingdom,male,0.1344031536007335,,,
Q724395,1965-01-01T00:00:00Z,,A Plague of Demons,Keith Laumer,Q122452500,1966,1,0,0,41.0,United States,male,0.2269085406036047,,,
Q725065,1986-06-01T00:00:00Z,2296453.0,This Is the Way the World Ends,James Morrow,Q104841827,1987,3,0,0,40.0,United States,male,0.3119892509985955,,,
Q725065,1990-02-22T00:00:00Z,,Only Begotten Daughter,James Morrow,Q7094153,1991,2,1,4,44.0,United States,male,-0.40458667368824414,,,
Q725065,1994-05-01T00:00:00Z,,Towing Jehovah,James Morrow,Q20875896,1995,2,1,8,48.0,United States,male,0.720264789512647,,,
Q725065,2006-03-01T00:00:00Z,,The Last Witchfinder,James Morrow,Q16932120,2007,1,0,23,60.0,United States,male,0.16279388333706327,,,
Q725065,2008-03-01T00:00:00Z,,The Philosopher's Apprentice,James Morrow,Q134478923,2009,1,0,24,62.0,United States,male,0.15863615035115208,,,
Q725065,2015-01-06T00:00:00Z,,Galápagos Regained,James Morrow,Q131382317,2016,2,0,29,69.0,United States,male,0.0881136355541933,,,
Q727079,1988-01-01T00:00:00Z,,Sleeping in Flame,Jonathan Carroll,Q7539895,1989,1,0,2,40.0,United States,male,0.5992612656880677,,,
Q727079,1989-08-01T00:00:00Z,,A Child Across the Sky,Jonathan Carroll,Q16385014,1990,1,0,4,41.0,United States,male,0.3944599940221362,,,
Q727079,1991-04-01T00:00:00Z,,Outside the Dog Museum,Jonathan Carroll,Q16909156,1992,1,0,6,43.0,United States,male,0.7330703879140714,,,
Q727079,1994-05-01T00:00:00Z,,From the Teeth of Angels,Jonathan Carroll,Q16385762,1995,1,0,9,46.0,United States,male,0.8128497066051437,,,
Q727079,2001-01-01T00:00:00Z,,The Wooden Sea,Jonathan Carroll,Q16944365,2002,1,0,12,53.0,United States,male,0.852171817285101,,,
Q7301854,1989-09-01T00:00:00Z,,Being Alien,Rebecca Ore,Q131376386,1990,1,0,1,42.0,,female,0.38685042467057656,,,
Q7301854,1991-03-01T00:00:00Z,,The Illegal Rebirth of Billy the Kid,Rebecca Ore,Q131376569,1992,1,0,2,44.0,,female,-0.738004421605549,,,
Q7301854,1995-01-01T00:00:00Z,,Gaia's Toys,Rebecca Ore,Q5516961,1996,1,0,5,48.0,,female,0.547843031200535,,,
Q7301854,2000-11-01T00:00:00Z,,Outlaw School,Rebecca Ore,Q131381182,2001,1,0,7,53.0,,female,1.1541119018519255,,,
Q7324278,2005-09-01T00:00:00Z,,From the Files of the Time Rangers,Richard Bowes,Q5505649,2007,1,0,3,63.0,United States,male,0.1740470824470955,,,
Q7324283,1987-09-01T00:00:00Z,,Dover Beach,Richard Bowker,Q5302472,1988,1,0,0,38.0,,male,-0.5705644908244839,,,
Q7326020,1987-03-01T00:00:00Z,,Rumors of Spring,Richard Grant,Q131376297,1988,1,0,1,36.0,,male,0.5765054959848558,,,
Q7331857,2016-11-08T00:00:00Z,,Alien Morning,Rick Wilber,Q131382375,2017,2,0,1,69.0,United States,male,-0.10038843063535163,,,
Q736447,1979-03-01T00:00:00Z,,Engine Summer,John Crowley,Q5377731,1980,2,0,0,38.0,United States,male,0.3267930374186836,,,
Q736447,1981-08-01T00:00:00Z,,"Little, Big",John Crowley,Q2906934,1982,2,1,2,40.0,United States,male,-0.6113734473416547,,,
Q736447,1987-04-01T00:00:00Z,,The Solitudes,John Crowley,Q15032905,1988,1,0,9,46.0,United States,male,0.5858240987187373,,,
Q736447,1994-09-01T00:00:00Z,680445.0,Love & Sleep,John Crowley,Q6690221,1995,1,0,13,53.0,United States,male,0.7645116054360906,,,
Q736447,2017-10-24T00:00:00Z,,Ka: Dar Oakley in the Ruin of Ymr,John Crowley,Q131414152,2018,1,0,21,76.0,United States,male,0.11177453640228979,,,
Q7368387,2003-08-26T00:00:00Z,,The Lost Steersman,Rosemary Kirstein,Q105476388,2004,1,0,1,4.0,,female,-1.0182508035621318,,,
Q7368387,2004-08-01T00:00:00Z,,The Language of Power,Rosemary Kirstein,Q105491858,2005,1,0,2,5.0,,female,0.7312690033160908,,,
Q7403395,2012-02-07T00:00:00Z,,Throne of the Crescent Moon,Saladin Ahmed,Q15033305,2013,2,0,0,38.0,United States,male,0.13790062392629618,,,
Q740928,1980-01-01T00:00:00Z,313880.0,Mockingbird,Walter Tevis,Q3204463,1981,2,0,1,53.0,United States,male,-0.7181936498810438,,,
Q741508,1989-11-01T00:00:00Z,1907786.0,Rama II,Gentry Lee,Q2415562,1990,1,0,0,48.0,United States,male,0.36653389675604753,,,
Q741508,1991-09-26T00:00:00Z,876293.0,The Garden of Rama,Gentry Lee,Q1219119,1992,1,0,1,50.0,United States,male,-0.7322986052024469,15.0,4.0,14.0
Q741508,1993-10-14T00:00:00Z,828267.0,Rama Revealed,Gentry Lee,Q2283166,1995,1,0,2,53.0,United States,male,-0.775834644151016,14.0,6.0,13.0
Q751831,2004-11-01T00:00:00Z,,Stamping Butterflies,Jon Courtenay Grimwood,Q131381598,2005,1,0,1,52.0,Malta,male,0.7256218904507212,,,
Q751831,2005-10-01T00:00:00Z,,9tail Fox,Jon Courtenay Grimwood,Q4646478,2006,1,0,3,53.0,Malta,male,1.2881015914294052,,,
Q751831,2006-08-01T00:00:00Z,,End of the World Blues,Jon Courtenay Grimwood,Q41093795,2007,1,0,4,54.0,Malta,male,0.18888603072375557,,,
Q7612011,1986-07-01T00:00:00Z,,The Architect of Sleep,Steve Boyett,Q131376193,1987,1,0,0,27.0,,male,0.30129491267080766,,,
Q76134,,,The Cusanus Game,Wolfgang Jeschke,Q1167479,2014,1,0,0,78.0,Czech Republic,male,-0.2957653984097213,,,
Q7648266,2007-06-12T00:00:00Z,,Shelter,Susan Palwick,Q131381649,2008,1,0,3,47.0,,female,-0.2575508770491095,,,
Q7648306,1998-02-01T00:00:00Z,,Prisoner of Conscience,Susan R. Matthews,Q131380869,1999,1,0,1,47.0,,female,0.7968991795835367,,,
Q7648306,2000-10-01T00:00:00Z,,Colony Fleet,Susan R. Matthews,Q131381200,2001,1,0,2,49.0,,female,-1.075238267300687,,,
Q7648306,2001-01-01T00:00:00Z,,Angel of Destruction,Susan R. Matthews,Q131381235,2002,1,0,3,50.0,,female,0.9165993605305339,,,
Q7668220,1984-06-01T00:00:00Z,,The Ceremonies,T. E. D. Klein,Q104856777,1985,1,0,0,38.0,United States,male,0.624316835818063,,,
Q768776,1981-11-01T00:00:00Z,,In the Hands of Glory,Phyllis Eisenstein,Q131375038,1982,1,0,2,36.0,United States,female,,,,
Q768810,1987-05-01T00:00:00Z,,In Conquest Born,Celia S. Friedman,Q48816299,1988,1,0,0,31.0,United States,female,0.5847985426944554,,,
Q768866,2001-04-01T00:00:00Z,,Metaplanetary: A Novel of Interplanetary Civil War,Tony Daniel,Q131381209,2002,1,0,9,39.0,United States,male,0.9583272258119939,,,
Q7781648,2017-06-20T00:00:00Z,,The Strange Case of the Alchemist's Daughter,Theodora Goss,Q100324066,2018,2,0,15,50.0,Hungary,female,0.10105412761666391,,,
Q782991,1965-01-01T00:00:00Z,,Rogue Dragon,Avram Davidson,Q122452511,1966,1,0,0,43.0,United States,male,0.2447276885369599,,,
Q782991,1987-01-01T00:00:00Z,,Vergil in Averno,Avram Davidson,Q122452531,1988,1,0,18,65.0,United States,male,0.5629709672930788,,,
Q787382,1984-11-01T00:00:00Z,,Them Bones,Howard Waldrop,Q15034311,1985,1,0,13,39.0,United States,male,0.620805181065534,,,
Q7920810,2017-07-11T00:00:00Z,,Win,Vera Nazarian,Q131382750,2018,1,0,2,52.0,Russia,female,-0.09692935441627258,,,
Q7926078,2017-06-13T00:00:00Z,51777682.0,The Changeling,Victor LaValle,Q76548367,2018,0,1,5,46.0,United States,male,0.10494833979562133,,,
Q7934,1976-04-01T00:00:00Z,3634573.0,Children of Dune,Frank Herbert,Q437365,1977,1,0,1,57.0,United States,male,0.4464731905195886,,,
Q7934,1977-09-01T00:00:00Z,,The Dosadi Experiment,Frank Herbert,Q2527160,1978,1,0,3,58.0,United States,male,0.33769069477806846,,,
Q7934,1981-05-01T00:00:00Z,3634588.0,God Emperor of Dune,Frank Herbert,Q401619,1982,1,0,4,62.0,United States,male,0.6384477635011764,15.0,23.0,7.0
Q7934,1982-09-01T00:00:00Z,3634624.0,The White Plague,Frank Herbert,Q2741407,1983,1,0,5,63.0,United States,male,0.458023467355622,,,
Q7934,1984-03-01T00:00:00Z,3634575.0,Heretics of Dune,Frank Herbert,Q437353,1985,1,0,6,65.0,United States,male,-0.5330763083725873,14.0,20.0,8.0
Q7934,1985-03-01T00:00:00Z,3634569.0,Chapterhouse: Dune,Frank Herbert,Q282814,1986,1,0,7,66.0,United States,male,-0.6281178665482937,14.0,16.0,8.0
Q7934,2021-09-01T00:00:00Z,3634639.0,Dune,Frank Herbert,Q190192,1966,0,2,1,46.0,United States,male,-0.1737115012329558,,,
Q80553023,1990-07-01T00:00:00Z,,Agviq: The Whale,Michael Armstrong,Q131376453,1991,1,0,1,35.0,,male,-0.4298193810513904,,,
Q843541,1991-07-01T00:00:00Z,1243349.0,The Dark Beyond the Stars,Frank M. Robinson,Q7728917,1992,1,0,0,66.0,United States,male,0.687693717152542,,,
Q843541,1999-04-01T00:00:00Z,,Waiting,Frank M. Robinson,Q131380925,2000,1,0,1,74.0,United States,male,0.8796200073501057,,,
Q843837,2009-10-01T00:00:00Z,1124460.0,Boneshaker,Cherie Priest,Q2910027,2010,2,1,0,35.0,United States,female,0.17500140452171786,,,
Q859065,2009-03-01T00:00:00Z,,Palimpsest,Catherynne M. Valente,Q7127548,2010,1,0,3,31.0,United States,female,0.15845022634777695,,,
Q859065,2015-10-20T00:00:00Z,,Radiance,Catherynne M. Valente,Q43325355,2016,1,0,26,37.0,United States,female,-0.2571449762228825,,,
Q890980,1984-09-01T00:00:00Z,,Mythago Wood,Robert Holdstock,Q1770433,1985,0,1,2,37.0,United Kingdom,male,0.6331696714248539,,,
Q897008,1991-09-01T00:00:00Z,,Buddy Holly Is Alive and Well on Ganymede,Bradley Denton,Q4984887,1992,1,1,6,34.0,United States,male,0.7170909965586527,,,
Q913403,1982-02-02T00:00:00Z,,Birthright: The Book of Man,Mike Resnick,Q4917091,1983,1,0,0,41.0,United States,male,0.4653018475576695,,,
Q913403,1986-03-01T00:00:00Z,1407455.0,Santiago: a Myth of the Far Future,Mike Resnick,Q764902,1987,1,0,1,45.0,United States,male,-0.2920197148945505,,,
Q913403,1988-09-01T00:00:00Z,,Ivory,Mike Resnick,Q3156335,1989,2,0,3,47.0,United States,male,0.5859143187476537,,,
Q918443,2000-12-01T00:00:00Z,,Mars Crossing,Geoffrey A. Landis,Q6773115,2001,2,0,15,46.0,United States,male,1.2429291105579297,,,
Q92849,1988-04-01T00:00:00Z,,Wetware,Rudy Rucker,Q7990197,1989,1,0,2,43.0,United States,male,-0.6254052202641883,,,
Q92849,1990-08-01T00:00:00Z,,The Hollow Earth,Rudy Rucker,Q131376556,1991,1,0,3,45.0,United States,male,-0.4362345103502933,,,
Q92849,2002-06-01T00:00:00Z,,Spaceland,Rudy Rucker,Q7572695,2003,1,0,4,57.0,United States,male,0.723540287719893,,,
Q92849,2004-01-01T00:00:00Z,,Frek and the Elixir,Rudy Rucker,Q131381573,2005,1,0,6,59.0,United States,male,-0.7260823249553363,,,
Q92849,2006-12-01T00:00:00Z,,Mathematicians in Love,Rudy Rucker,Q15139084,2007,1,0,7,61.0,United States,male,-0.1793811617157261,,,
Q92849,2012-09-14T00:00:00Z,,Turing & Burroughs,Rudy Rucker,Q131382227,2013,1,0,11,67.0,United States,male,0.15989625746213101,,,
Q938710,1982-09-01T00:00:00Z,,Light on the Sound,S. P. Somtow,Q131375476,1983,1,0,2,31.0,Thailand,male,0.7297861714544228,,,
Q938710,1985-07-01T00:00:00Z,,The Darkling Wind,S. P. Somtow,Q131376050,1986,1,0,7,34.0,Thailand,male,-0.029859537936468686,,,
Q940958,1986-08-01T00:00:00Z,,The Unconquered Country: A Life History,Geoff Ryman,Q104861807,1988,1,0,6,37.0,Canada,male,0.5783370995522471,,,
Q940958,1989-10-01T00:00:00Z,200019.0,The Child Garden,Geoff Ryman,Q7722439,1990,1,1,8,39.0,Canada,male,0.38557142921779797,,,
Q940958,1992-05-01T00:00:00Z,,Was,Geoff Ryman,Q16238544,1993,1,0,9,42.0,Canada,male,0.5765989661740349,,,
Q940958,2004-09-01T00:00:00Z,,Air,Geoff Ryman,Q4697707,2005,3,0,21,54.0,Canada,male,0.7422949533609949,,,
Q943997,1979-08-01T00:00:00Z,,The Web Between the Worlds,Charles Sheffield,Q55635626,1980,1,0,2,45.0,United Kingdom,male,0.32680333621377977,,,
Q943997,1979-08-01T00:00:00Z,,The Web Between the Worlds,Charles Sheffield,Q55635626,1980,1,0,2,45.0,Kingdom of England,male,0.32680333621377977,,,
Q943997,1985-07-01T00:00:00Z,,Between the Strokes of Night,Charles Sheffield,Q4899208,1986,1,0,5,51.0,United Kingdom,male,0.6054155359088496,,,
Q943997,1985-07-01T00:00:00Z,,Between the Strokes of Night,Charles Sheffield,Q4899208,1986,1,0,5,51.0,Kingdom of England,male,0.6054155359088496,,,
Q943997,1986-08-01T00:00:00Z,,Nimrod Hunt,Charles Sheffield,Q15034137,1987,1,0,6,52.0,United Kingdom,male,0.27607435615110476,,,
Q943997,1986-08-01T00:00:00Z,,Nimrod Hunt,Charles Sheffield,Q15034137,1987,1,0,6,52.0,Kingdom of England,male,0.27607435615110476,,,
Q943997,1990-02-01T00:00:00Z,,Summertide,Charles Sheffield,Q7637680,1991,1,0,10,56.0,United Kingdom,male,0.44666304072332713,,,
Q943997,1990-02-01T00:00:00Z,,Summertide,Charles Sheffield,Q7637680,1991,1,0,10,56.0,Kingdom of England,male,0.44666304072332713,,,
Q943997,1990-07-01T00:00:00Z,,Godspeed,Charles Sheffield,Q12964319,1994,1,0,16,59.0,United Kingdom,male,0.7998618705841325,,,
Q943997,1990-07-01T00:00:00Z,,Godspeed,Charles Sheffield,Q12964319,1994,1,0,16,59.0,Kingdom of England,male,0.7998618705841325,,,
Q943997,1995-12-01T00:00:00Z,,The Ganymede Club,Charles Sheffield,Q7735778,1996,1,0,18,61.0,United Kingdom,male,0.598811384335497,,,
Q943997,1995-12-01T00:00:00Z,,The Ganymede Club,Charles Sheffield,Q7735778,1996,1,0,18,61.0,Kingdom of England,male,0.598811384335497,,,
Q943997,1997-01-01T00:00:00Z,251044.0,Tomorrow and Tomorrow,Charles Sheffield,Q7820291,1998,1,0,21,63.0,United Kingdom,male,0.9697192335295641,,,
Q943997,1997-01-01T00:00:00Z,251044.0,Tomorrow and Tomorrow,Charles Sheffield,Q7820291,1998,1,0,21,63.0,Kingdom of England,male,0.9697192335295641,,,
Q943997,,1010687.0,Brother to Dragons,Charles Sheffield,Q3222992,1993,0,1,15,58.0,United Kingdom,male,0.6070043218579231,,,
Q943997,,1010687.0,Brother to Dragons,Charles Sheffield,Q3222992,1993,0,1,15,58.0,Kingdom of England,male,0.6070043218579231,,,
Q950414,1988-10-01T00:00:00Z,,Terraplane,Jack Womack,Q15445391,1989,1,0,0,33.0,United States,male,0.6254097133561615,,,
Q950414,1990-08-01T00:00:00Z,,Heathern,Jack Womack,Q11330401,1991,1,0,1,35.0,United States,male,0.4405396308505748,,,
Q950414,1993-01-01T00:00:00Z,511881.0,Elvissey,Jack Womack,Q5368262,1994,1,0,2,38.0,United States,male,0.9195445776795528,,,
Q950414,1994-09-01T00:00:00Z,,Random Acts of Senseless Violence,Jack Womack,Q7291925,1995,1,0,3,39.0,United States,male,0.7719484179582217,,,
Q950414,2000-01-01T00:00:00Z,,"Going, Going, Gone",Jack Womack,Q5577739,2002,1,0,4,46.0,United States,male,-0.5399850330850701,,,
Q95099,1990-01-01T00:00:00Z,1907200.0,Tigana,Guy Gavriel Kay,Q3054135,1991,1,0,3,37.0,Canada,male,0.4060737918824111,,,
Q95099,1998-09-01T00:00:00Z,,Sailing to Sarantium,Guy Gavriel Kay,Q28946151,1999,1,0,6,45.0,Canada,male,0.8645283023250598,,,
Q95099,2000-02-01T00:00:00Z,,Lord of Emperors,Guy Gavriel Kay,Q28966242,2001,1,0,7,47.0,Canada,male,1.0911338388089435,,,
Q95099,2007-01-01T00:00:00Z,100357.0,Ysabel,Guy Gavriel Kay,Q8059676,2008,0,1,9,54.0,Canada,male,-0.3257624101284954,,,
Q95099,2010-03-27T00:00:00Z,7373286.0,Under Heaven,Guy Gavriel Kay,Q7883104,2011,1,0,10,57.0,Canada,male,0.20145380835248936,,,
Q953288,1975-02-01T00:00:00Z,,A Funeral for the Eyes of Fire,Michael Bishop,Q122452519,1976,1,0,13,31.0,United States,male,0.5435634328924238,,,
Q953288,1977-05-01T00:00:00Z,,A Little Knowledge,Michael Bishop,Q122581061,1978,1,0,22,33.0,United States,male,0.33839957692159117,,,
Q953288,1979-10-01T00:00:00Z,,Transfigurations,Michael Bishop,Q96410644,1980,1,0,27,35.0,United States,male,0.2778444914028226,,,
Q953288,1980-01-01T00:00:00Z,,Eyes of Fire,Michael Bishop,Q131374937,1981,1,0,31,36.0,United States,male,0.7444258943372902,,,
Q953288,1982-04-01T00:00:00Z,,No Enemy But Time,Michael Bishop,Q964451,1983,2,1,38,38.0,United States,male,-0.4555965029500825,,,
Q953288,1985-07-01T00:00:00Z,,Ancient of Days,Michael Bishop,Q131376046,1986,1,0,47,41.0,United States,male,0.7174591684065761,,,
Q953288,1987-11-01T00:00:00Z,,"Philip K. Dick Is Dead, Alas",Michael Bishop,Q3427581,1988,1,0,53,43.0,United States,male,0.5767063379265132,,,
Q953288,1992-07-01T00:00:00Z,,Count Geiger's Blues,Michael Bishop,Q131376618,1993,1,0,62,48.0,United States,male,0.5775550037384538,,,
Q953288,1994-05-01T00:00:00Z,,Brittle Innings,Michael Bishop,Q21588124,1995,3,0,63,50.0,United States,male,0.5338215726509505,,,
Q963799,2002-10-31T00:00:00Z,58215674.0,Light,M. John Harrison,Q3838395,2003,1,0,6,58.0,United Kingdom,male,0.9060230680493091,,,
Q963799,2006-01-01T00:00:00Z,,Nova Swing,M. John Harrison,Q7064327,2007,2,0,9,62.0,United Kingdom,male,0.14541770710018898,,,
Q963799,2012-07-01T00:00:00Z,,Empty Space,M. John Harrison,Q131382208,2013,2,0,11,68.0,United Kingdom,male,0.1285973469757528,,,
Q979465,1988-10-01T00:00:00Z,,The Last Coin,James Blaylock,Q131414061,1989,1,0,4,39.0,United States,male,-0.5444343035530369,,,
Q979465,1992-02-01T00:00:00Z,,Lord Kelvin's Machine,James Blaylock,Q6679480,1993,1,0,9,43.0,United States,male,-0.45278842695411425,,,
Q979465,1995-11-01T00:00:00Z,,All the Bells on Earth,James Blaylock,Q131466632,1996,1,0,11,46.0,United States,male,-0.2633563008319575,,,
Q979465,1999-08-01T00:00:00Z,,The Rainy Season,James Blaylock,Q131414069,2000,1,0,13,50.0,United States,male,0.8447565517462261,,,
Q982489,1968-01-01T00:00:00Z,1734502.0,Past Master,R. A. Lafferty,Q3224465,1969,2,0,0,55.0,United States,male,0.4740708309481101,,,
Q982489,1969-01-01T00:00:00Z,,Fourth Mansions,R. A. Lafferty,Q5476126,1971,1,0,4,57.0,United States,male,-0.44972120482105515,,,
Q982489,1971-05-01T00:00:00Z,,The Devil is Dead,R. A. Lafferty,Q122452517,1972,1,0,9,58.0,United States,male,-0.6194474257813687,,,
Q982489,1982-09-01T00:00:00Z,,Aurelia,R. A. Lafferty,Q97357253,1983,1,0,19,69.0,United States,male,-0.4056483846216955,,,
Q983249,2014-10-06T00:00:00Z,28178740.0,The Book of Strange New Things,Michel Faber,Q19868032,2015,1,0,0,55.0,Netherlands,male,0.16521875232401337,,,
Q983672,2001-10-01T00:00:00Z,,Maelstrom,Peter Watts,Q44286620,2002,1,0,1,44.0,Canada,male,-0.8145404676313636,,,
Q983672,2006-10-03T00:00:00Z,47428.0,Blindsight,Peter Watts,Q2511421,2007,2,0,2,49.0,Canada,male,0.17200372301812064,,,
Q983672,2014-08-01T00:00:00Z,,Echopraxia,Peter Watts,Q24255737,2015,2,0,8,57.0,Canada,male,-0.17086806469780993,,,
