author_qid,pubDate,goodreads_id,title,authorLabel,work_qid,year,n_nom,n_win,awards_as_of_year,age,birth_country,gender
Q6357011,2012-10-23T00:00:00Z,,Rapture,Kameron Hurley,Q43480748,2013,1,0,3,33.0,United States,female
Q6357011,2017-02-02T00:00:00Z,,The Stars are Legion,Kameron Hurley,Q55653446,2018,2,0,8,38.0,United States,female
Q6357011,2019-03-19T00:00:00Z,40523931.0,The Light Brigade,Kameron Hurley,Q62113879,2020,3,0,9,40.0,United States,female
Q637455,1970-01-01T00:00:00Z,831015.0,The Year of the Quiet Sun,Wilson Tucker,Q3202109,1970,2,0,0,56.0,United States,male
Q638179,2018-04-03T00:00:00Z,57662223.0,The Overstory,Richard Powers,Q56277009,2019,1,0,0,62.0,United States,male
Q638179,2021-09-21T00:00:00Z,87106649.0,Bewilderment,Richard Powers,Q108439991,2022,1,0,1,65.0,United States,male
Q6385726,2002-09-01T00:00:00Z,,Solitaire,Kelley Eskridge,Q47004598,2002,1,0,0,42.0,United States,female
Q63869638,2018-04-24T00:00:00Z,,Theory of Bastards,Audrey Schulman,Q107681820,2019,2,1,0,56.0,Canada,female
Q6409561,2011-08-01T00:00:00Z,,The Courier's New Bicycle,Kim Westwood,Q21160953,2012,1,0,1,,Australia,female
Q64140580,2018-06-19T00:00:00Z,57809962.0,Witchmark,C. L. Polk,Q73550637,2018,1,1,0,49.0,Canada,non-binary gender
Q64140580,2020-10-13T00:00:00Z,49151031.0,The Midnight Bargain,C. L. Polk,Q109302531,2021,3,0,3,52.0,Canada,non-binary gender
Q6456660,2018-08-01T00:00:00Z,,Chercher La Femme,L. Timmel Duchamp,Q131382775,2019,1,0,4,69.0,,female
Q64682148,2016-04-01T00:00:00Z,,Azanian Bridges,Nick Wood,Q131445271,2017,1,0,1,56.0,Zambia,male
Q64748209,2021-02-16T00:00:00Z,,The Echo Wife,Sarah Gailey,Q116257350,2022,1,0,10,32.0,United States,non-binary gender
Q649014,1975-01-01T00:00:00Z,,Orbitsville,Bob Shaw,Q7100118,1976,1,0,3,45.0,United Kingdom,male
Q649014,1986-07-01T00:00:00Z,839565.0,The Ragged Astronauts,Bob Shaw,Q23712215,1987,2,0,3,56.0,United Kingdom,male
Q6499036,1992-05-01T00:00:00Z,,Glass Houses,Laura J. Mixon,Q131376614,1993,1,0,0,36.0,,female
Q6504358,2015-01-01T00:00:00Z,,Barsk: The Elephants' Graveyard,Lawrence M. Schoen,Q122452559,2015,1,0,1,56.0,United States,male
Q6530,,,Eden,Stanisław Lem,Q1283523,1990,1,0,0,69.0,Ukraine,male
Q65312484,2021-05-11T00:00:00Z,,A Master of Djinn,P. Djèlí Clark,Q111915309,2022,2,1,15,51.0,United States,male
Q6558240,1994-07-01T00:00:00Z,,Summer of Love,Lisa Mason,Q7637515,1995,1,0,1,42.0,,female
Q6558240,1995-11-01T00:00:00Z,,The Golden Nineties,Lisa Mason,Q131376716,1996,1,0,2,43.0,,female
Q65833974,2019-10-15T00:00:00Z,,Escaping Exodus,Nicky Drayden,Q131382848,2020,1,0,2,70.0,,female
Q659017,2003-05-01T00:00:00Z,,The Light Ages,Ian R. MacLeod,Q12057749,2004,1,0,22,48.0,United Kingdom,male
Q659017,2008-07-01T00:00:00Z,,Song of Time,Ian R. MacLeod,Q20181152,2009,1,1,28,53.0,United Kingdom,male
Q659017,2011-09-01T00:00:00Z,,Wake Up and Dream,Ian R. MacLeod,Q7960989,2012,1,0,30,56.0,United Kingdom,male
Q65969383,2019-09-10T00:00:00Z,60943229.0,Gideon the Ninth,Tamsyn Muir,Q79557367,2020,4,0,3,35.0,Australia,female
Q65969383,2020-08-04T00:00:00Z,,Harrow the Ninth,Tamsyn Muir,Q100773938,2021,1,0,5,36.0,Australia,female
Q65969383,2022-09-13T00:00:00Z,,Nona the Ninth,Tamsyn Muir,Q112787692,2022,2,0,7,37.0,Australia,female
Q66422437,2021-05-04T00:00:00Z,,Firebreak,Nicole Kornher-Stace,Q131382887,2022,1,0,2,39.0,United States,female
Q664673,2010-05-25T00:00:00Z,,Zoo City,Lauren Beukes,Q622647,2011,1,0,1,35.0,South Africa,female
Q664673,2023-08-08T00:00:00Z,96054801.0,Bridge,Lauren Beukes,Q125466285,2024,1,0,4,48.0,South Africa,female
Q665768,1988-08-01T00:00:00Z,45511834.0,The Drive-In,Joe R. Lansdale,Q3823380,1989,1,0,0,38.0,United States,male
Q666468,2011-01-01T00:00:00Z,,Osama,Lavie Tidhar,Q55627927,2012,2,1,5,36.0,Israel,male
Q666468,2011-01-01T00:00:00Z,,Osama,Lavie Tidhar,Q55627927,2012,2,1,5,36.0,Israel,male
Q666468,2011-10-01T00:00:00Z,,Osama,Lavie Tidhar,Q55627927,2012,2,1,5,36.0,Israel,male
Q666468,2011-10-01T00:00:00Z,,Osama,Lavie Tidhar,Q55627927,2012,2,1,5,36.0,Israel,male
Q666468,2016-05-10T00:00:00Z,,Central Station,Lavie Tidhar,Q50809636,2017,2,1,14,41.0,Israel,male
Q666468,2018-11-06T00:00:00Z,,Unholy Land,Lavie Tidhar,Q131382782,2019,2,0,20,43.0,Israel,male
Q666468,2022-11-09T00:00:00Z,,Neom,Lavie Tidhar,Q131382900,2023,1,0,29,47.0,Israel,male
Q666468,2023-09-05T00:00:00Z,,The Circumference of the World,Lavie Tidhar,Q131382923,2024,1,0,30,48.0,Israel,male
Q6712746,2010-08-31T00:00:00Z,8154069.0,The Native Star,M. K. Hobson,Q7753234,2010,1,0,0,41.0,United States,female
Q6761132,2018-07-17T00:00:00Z,,The Mere Wife,Maria Dahvana Headley,Q85807897,2019,1,0,4,42.0,United States,female
Q6766904,2007-08-01T00:00:00Z,,Till Human Voices Wake Us,Mark Budz,Q131381665,2008,1,0,1,48.0,United States,male
Q6769252,1959-01-01T00:00:00Z,,Brain Twister,Mark Phillips,Q122425717,1960,1,0,0,,,
Q6774606,2020-05-05T00:00:00Z,,Network Effect,Martha Wells,Q100540380,2021,0,3,8,57.0,United States,female
Q6774606,2023-05-30T00:00:00Z,,Witch King,Martha Wells,Q124435017,2024,3,0,9,60.0,United States,female
Q6774606,2023-11-13T00:00:00Z,65211701.0,System Collapse,Martha Wells,Q123521600,2024,0,1,9,60.0,United States,female
Q6778397,1982-11-01T00:00:00Z,,Wintermind,Marvin Kaye,Q8026488,1983,1,0,1,45.0,United States,male
Q678778,2008-11-25T00:00:00Z,,The Love We Share Without Knowing,Christopher Barzak,Q122452551,2009,1,0,4,34.0,United States,male
Q6788337,2021-07-13T00:00:00Z,83698241.0,Appleseed,Matt Bell,Q110879129,2022,1,0,0,42.0,United States,male
Q682325,1977-01-01T00:00:00Z,,Islands,Marta Randall,Q122452523,1976,1,0,0,28.0,Mexico,female
Q682325,1980-09-01T00:00:00Z,,Dangerous Games,Marta Randall,Q131374938,1981,1,0,4,33.0,Mexico,female
Q682767,1991-12-01T00:00:00Z,,Orbital Resonance,John Barnes,Q7100063,1991,1,0,1,34.0,United States,male
Q682767,1992-10-01T00:00:00Z,,A Million Open Doors,John Barnes,Q4003931,1992,2,0,2,35.0,United States,male
Q682767,1994-07-01T00:00:00Z,,Mother of Storms,John Barnes,Q2241505,1995,3,0,5,38.0,United States,male
Q682767,1995-05-01T00:00:00Z,,Kaleidoscope Century,John Barnes,Q15034501,1996,1,0,8,39.0,United States,male
Q682767,1998-04-01T00:00:00Z,2341483.0,Earth Made of Glass,John Barnes,Q5327095,1999,1,0,10,42.0,United States,male
Q682767,1999-03-01T00:00:00Z,,Finity,John Barnes,Q131380924,2000,1,0,11,43.0,United States,male
Q682767,2000-02-01T00:00:00Z,1407083.0,Candle,John Barnes,Q5031940,2001,1,0,12,44.0,United States,male
Q682767,2001-11-01T00:00:00Z,,The Merchants of Souls,John Barnes,Q7751049,2002,1,0,13,45.0,United States,male
Q682767,2002-08-01T00:00:00Z,,The Sky So Big and Black,John Barnes,Q7764704,2003,1,0,14,46.0,United States,male
Q682767,2006-04-01T00:00:00Z,,The Armies of Memory,John Barnes,Q7714290,2007,1,0,16,50.0,United States,male
Q682767,2010-04-01T00:00:00Z,,Directive 51,John Barnes,Q5280467,2011,1,0,20,54.0,United States,male
Q682767,2011-03-01T00:00:00Z,,Daybreak Zero,John Barnes,Q5243102,2012,1,0,21,55.0,United States,male
Q682767,2013-09-03T00:00:00Z,,The Last President,John Barnes,Q28453182,2014,1,0,22,57.0,United States,male
Q6835620,1993-07-01T00:00:00Z,,Vanishing Point,Michaela Roessner,Q131376636,1994,1,0,2,44.0,United States,female
Q6846150,2003-10-01T00:00:00Z,,Star Dragon,Mike Brotherton,Q131445309,2004,1,0,0,36.0,,male
Q6847964,1987-06-01T00:00:00Z,,Memories,Mike McQuay,Q131376241,1988,1,0,0,39.0,United States,male
Q6896580,1997-06-01T00:00:00Z,,The Dazzle of Day,Molly Gloss,Q131376807,1998,1,0,1,54.0,United States,female
Q690338,1985-09-01T00:00:00Z,,The Dream Years,Lisa Goldstein,Q131415839,1986,1,0,1,33.0,United States,female
Q690338,1987-11-01T00:00:00Z,,A Mask for the General,Lisa Goldstein,Q4004282,1988,1,0,4,35.0,United States,female
Q690338,2015-11-03T00:00:00Z,,Weighing Shadows,Lisa Goldstein,Q131382348,2016,1,0,23,63.0,United States,female
Q69802945,2019-09-10T00:00:00Z,63516505.0,The Ten Thousand Doors of January,Alix E. Harrow,Q93552114,2020,3,0,4,31.0,United States,female
Q69802945,2023-10-03T00:00:00Z,,Starling House,Alix E. Harrow,Q126893369,2024,1,0,20,35.0,United States,female
Q6984054,1989-07-01T00:00:00Z,,Dawn's Uncertain Light,"Neal Barrett, Jr.",Q131376378,1990,1,0,8,61.0,United States,male
Q7027498,2021-11-09T00:00:00Z,,The Second Shooter,Nick Mamatas,Q131382892,2022,1,0,3,50.0,United States,male
Q7040818,2016-09-06T00:00:00Z,,Everfair,Nisi Shawl,Q122452563,2016,2,0,0,61.0,United States,genderfluid
Q707796,1974-01-01T00:00:00Z,2226603.0,The Inverted World,Christopher Priest,Q1623320,1975,1,0,0,32.0,United Kingdom,male
Q707796,1974-01-01T00:00:00Z,2226603.0,The Inverted World,Christopher Priest,Q1623320,1975,1,0,0,32.0,United Kingdom,male
Q707796,1974-05-01T00:00:00Z,2226603.0,The Inverted World,Christopher Priest,Q1623320,1975,1,0,0,32.0,United Kingdom,male
Q707796,1974-05-01T00:00:00Z,2226603.0,The Inverted World,Christopher Priest,Q1623320,1975,1,0,0,32.0,United Kingdom,male
Q707796,1981-05-01T00:00:00Z,3518.0,The Affirmation,Christopher Priest,Q3209114,1982,1,0,9,39.0,United Kingdom,male
Q707796,1995-09-01T00:00:00Z,1688160.0,The Prestige,Christopher Priest,Q944991,1996,0,1,12,53.0,United Kingdom,male
Q707796,1998-08-01T00:00:00Z,,The Extremes,Christopher Priest,Q7732903,2000,1,0,13,57.0,United Kingdom,male
Q707796,2002-08-01T00:00:00Z,1105531.0,The Separation,Christopher Priest,Q3213011,2003,2,0,14,60.0,United Kingdom,male
Q707796,2005-06-09T00:00:00Z,953611.0,The Glamour,Christopher Priest,Q3223113,1985,1,0,10,42.0,United Kingdom,male
Q707796,2005-06-09T00:00:00Z,953611.0,The Glamour,Christopher Priest,Q3223113,1985,1,0,10,42.0,United Kingdom,male
Q707796,2011-09-22T00:00:00Z,,The Islanders,Christopher Priest,Q7742712,2012,1,1,15,69.0,United Kingdom,male
Q707796,2013-06-20T00:00:00Z,,The Adjacent,Christopher Priest,Q131382246,2014,2,0,17,71.0,United Kingdom,male
Q707796,2018-09-06T00:00:00Z,,An American Story,Christopher Priest,Q131382787,2019,1,0,19,76.0,United Kingdom,male
Q707796,2020-10-15T00:00:00Z,,The Evidence,Christopher Priest,Q131382871,2021,1,0,20,78.0,United Kingdom,male
Q707796,2023-05-25T00:00:00Z,,Airside,Christopher Priest,Q131382916,2024,1,0,22,81.0,United Kingdom,male
Q707796,,953611.0,The Glamour,Christopher Priest,Q3223113,1985,1,0,10,42.0,United Kingdom,male
Q707796,,953611.0,The Glamour,Christopher Priest,Q3223113,1985,1,0,10,42.0,United Kingdom,male
Q708198,1983-10-01T00:00:00Z,,Broken Symmetries,Paul Preuss,Q97656902,1984,1,0,1,42.0,United States,male
Q708198,1988-02-01T00:00:00Z,,Starfire,Paul Preuss,Q28452520,1989,1,0,2,47.0,United States,male
Q708198,1997-08-01T00:00:00Z,,Secret Passages,Paul Preuss,Q131376817,1998,2,0,3,56.0,United States,male
Q708581,1965-01-01T00:00:00Z,,The Genocides,Thomas M. Disch,Q3773220,1965,1,0,0,25.0,United States,male
Q708581,1972-01-01T00:00:00Z,,334,Thomas M. Disch,Q4635159,1974,1,0,4,34.0,United States,male
Q708581,1979-06-01T00:00:00Z,,On Wings of Song,Thomas M. Disch,Q3505071,1980,3,1,9,40.0,United States,male
Q713778,2001-07-19T00:00:00Z,3436605.0,The Eyre Affair,Jasper Fforde,Q1605815,2002,1,0,0,41.0,United Kingdom,male
Q714485,1986-06-01T00:00:00Z,2253019.0,Hardwired,Walter Jon Williams,Q3009663,1987,1,0,1,34.0,United States,male
Q714485,1987-05-01T00:00:00Z,1332683.0,Voice of the Whirlwind,Walter Jon Williams,Q7939592,1988,1,0,3,35.0,United States,male
Q714485,1992-09-01T00:00:00Z,,Aristoi,Walter Jon Williams,Q2861420,1993,1,0,12,40.0,United States,male
Q714485,1995-04-01T00:00:00Z,871394.0,Metropolitan,Walter Jon Williams,Q3391713,1995,2,0,17,42.0,United States,male
Q714485,1997-01-01T00:00:00Z,,City on Fire,Walter Jon Williams,Q3209704,1997,2,0,19,44.0,United States,male
Q714485,2002-10-01T00:00:00Z,,The Praxis,Walter Jon Williams,Q7758016,2003,1,0,30,50.0,United States,male
Q714485,2008-06-01T00:00:00Z,,Implied Spaces,Walter Jon Williams,Q6007321,2009,1,0,36,56.0,United States,male
Q714485,2009-03-05T00:00:00Z,,This Is Not a Game,Walter Jon Williams,Q7785919,2010,1,0,37,57.0,United States,male
Q714485,2012-02-02T00:00:00Z,,The Fourth Wall,Walter Jon Williams,Q7735081,2013,1,0,38,60.0,United States,male
Q714485,2016-10-04T00:00:00Z,,Impersonations,Walter Jon Williams,Q131382368,2017,1,0,40,64.0,United States,male
Q714485,2018-09-01T00:00:00Z,,The Accidental War,Walter Jon Williams,Q131382766,2019,1,0,42,66.0,United States,male
Q714485,2020-12-08T00:00:00Z,,Fleet Elements,Walter Jon Williams,Q131382874,2021,1,0,43,68.0,United States,male
Q715241,1986-11-01T00:00:00Z,2504767.0,The Hercules Text,Jack McDevitt,Q7739431,1987,1,0,1,52.0,United States,male
Q715241,1989-02-01T00:00:00Z,,A Talent for War,Jack McDevitt,Q4659971,1990,1,0,10,55.0,United States,male
Q715241,1994-10-01T00:00:00Z,,The Engines of God,Jack McDevitt,Q7732219,1995,1,0,12,60.0,United States,male
Q715241,1996-04-01T00:00:00Z,,Ancient Shores,Jack McDevitt,Q4752917,1997,1,0,14,62.0,United States,male
Q715241,1998-03-04T00:00:00Z,,Eternity Road,Jack McDevitt,Q5402793,1998,1,0,17,63.0,United States,male
Q715241,1998-04-01T00:00:00Z,,Moonfall,Jack McDevitt,Q85786245,1998,2,0,17,63.0,United States,male
Q715241,2000-02-01T00:00:00Z,,Infinity Beach,Jack McDevitt,Q16386338,2001,3,0,21,66.0,United States,male
Q715241,2000-09-01T00:00:00Z,,Deepsix,Jack McDevitt,Q19364507,2002,2,0,22,67.0,United States,male
Q715241,2002-07-01T00:00:00Z,,Chindi,Jack McDevitt,Q5100334,2003,2,0,23,68.0,United States,male
Q715241,2003-08-01T00:00:00Z,,Omega,Jack McDevitt,Q5120959,2004,2,1,25,69.0,United States,male
Q715241,2004-06-01T00:00:00Z,,Polaris,Jack McDevitt,Q7209119,2005,2,0,27,70.0,United States,male
Q715241,2005-11-01T00:00:00Z,,Seeker,Jack McDevitt,Q729783,2006,2,1,30,71.0,United States,male
Q715241,2006-09-01T00:00:00Z,,Odyssey,Jack McDevitt,Q7078419,2007,1,0,31,72.0,United States,male
Q715241,2007-01-01T00:00:00Z,,Cauldron,Jack McDevitt,Q5054488,2008,1,0,33,73.0,United States,male
Q715241,2010-01-01T00:00:00Z,,Echo,Jack McDevitt,Q15221014,2010,1,0,34,75.0,United States,male
Q715241,2011-11-01T00:00:00Z,,Firebird,Jack McDevitt,Q15221218,2011,2,0,35,76.0,United States,male
Q715241,2014-01-01T00:00:00Z,,Coming Home,Jack McDevitt,Q18816070,2014,1,0,37,79.0,United States,male
Q7152450,2009-02-01T00:00:00Z,,The Walls of the Universe,Paul Melko,Q131382111,2010,1,0,5,42.0,United States,male
Q715256,1954-08-01T00:00:00Z,,They'd Rather Be Right,Frank Riley,Q3523959,1955,0,1,0,40.0,United States,male
Q715256,1954-08-01T00:00:00Z,,They'd Rather Be Right,Frank Riley,Q3523959,1955,0,1,0,40.0,United States,male
Q715256,1957-01-01T00:00:00Z,,They'd Rather Be Right,Frank Riley,Q3523959,1955,0,1,0,40.0,United States,male
Q715256,1957-01-01T00:00:00Z,,They'd Rather Be Right,Frank Riley,Q3523959,1955,0,1,0,40.0,United States,male
Q715505,1972-10-01T00:00:00Z,,The Listeners,James Gunn,Q7747544,1973,1,0,0,50.0,United States,male
Q715505,1981-01-01T00:00:00Z,,The Dreamers,James Gunn,Q131375052,1982,1,0,1,59.0,United States,male
Q717204,1992-01-01T00:00:00Z,,Anno Dracula,Kim Newman,Q2917970,1993,1,0,0,34.0,United Kingdom,male
Q720562,1978-01-01T00:00:00Z,,Strangers,Gardner Dozois,Q7621583,1978,1,0,13,31.0,United States,male
Q720562,2020-08-25T00:00:00Z,,City Under the Stars,Gardner Dozois,Q131382866,2021,1,0,35,74.0,United States,male
Q720669,2007-06-12T00:00:00Z,,Mainspring,Jay Lake,Q6736735,2008,2,0,5,44.0,Taiwan,male
Q720669,2008-06-24T00:00:00Z,,Escapement,Jay Lake,Q131382094,2009,1,0,8,45.0,Taiwan,male
Q721345,1995-05-01T00:00:00Z,,Requiem,Graham Joyce,Q131466625,1996,1,0,0,42.0,United Kingdom,male
Q721345,2002-01-01T00:00:00Z,,The Facts of Life,Graham Joyce,Q20167456,2003,0,1,5,49.0,United Kingdom,male
Q721345,2005-01-01T00:00:00Z,,The Limits of Enchantment,Graham Joyce,Q131413919,2006,1,0,7,52.0,United Kingdom,male
Q721345,2012-06-21T00:00:00Z,,Some Kind of Fairy Tale,Graham Joyce,Q18162354,2013,1,0,9,59.0,United Kingdom,male
Q724395,1965-01-01T00:00:00Z,,A Plague of Demons,Keith Laumer,Q122452500,1965,1,0,0,40.0,United States,male
Q725065,1986-06-01T00:00:00Z,2296453.0,This Is the Way the World Ends,James Morrow,Q104841827,1987,3,0,1,40.0,United States,male
Q725065,1990-02-22T00:00:00Z,,Only Begotten Daughter,James Morrow,Q7094153,1991,2,1,5,44.0,United States,male
Q725065,1994-05-01T00:00:00Z,,Towing Jehovah,James Morrow,Q20875896,1995,2,1,9,48.0,United States,male
Q725065,2006-03-01T00:00:00Z,,The Last Witchfinder,James Morrow,Q16932120,2007,1,0,23,60.0,United States,male
Q725065,2008-03-01T00:00:00Z,,The Philosopher's Apprentice,James Morrow,Q134478923,2009,1,0,24,62.0,United States,male
Q725065,2015-01-06T00:00:00Z,,Galápagos Regained,James Morrow,Q131382317,2016,2,0,29,69.0,United States,male
Q727079,1988-01-01T00:00:00Z,,Sleeping in Flame,Jonathan Carroll,Q7539895,1989,1,0,2,40.0,United States,male
Q727079,1989-08-01T00:00:00Z,,A Child Across the Sky,Jonathan Carroll,Q16385014,1990,1,0,4,41.0,United States,male
Q727079,1991-04-01T00:00:00Z,,Outside the Dog Museum,Jonathan Carroll,Q16909156,1992,1,0,6,43.0,United States,male
Q727079,1994-05-01T00:00:00Z,,From the Teeth of Angels,Jonathan Carroll,Q16385762,1995,1,0,9,46.0,United States,male
Q727079,2001-01-01T00:00:00Z,,The Wooden Sea,Jonathan Carroll,Q16944365,2002,1,0,12,53.0,United States,male
Q7301854,1989-09-01T00:00:00Z,,Being Alien,Rebecca Ore,Q131376386,1990,1,0,1,42.0,,female
Q7301854,1991-03-01T00:00:00Z,,The Illegal Rebirth of Billy the Kid,Rebecca Ore,Q131376569,1992,1,0,2,44.0,,female
Q7301854,1995-01-01T00:00:00Z,,Gaia's Toys,Rebecca Ore,Q5516961,1996,1,0,5,48.0,,female
Q7301854,2000-11-01T00:00:00Z,,Outlaw School,Rebecca Ore,Q131381182,2001,1,0,7,53.0,,female
Q7324278,2005-09-01T00:00:00Z,,From the Files of the Time Rangers,Richard Bowes,Q5505649,2006,1,0,3,62.0,United States,male
Q7324283,1987-09-01T00:00:00Z,,Dover Beach,Richard Bowker,Q5302472,1988,1,0,0,38.0,,male
Q7326020,1987-03-01T00:00:00Z,,Rumors of Spring,Richard Grant,Q131376297,1988,1,0,1,36.0,,male
Q7331857,2016-11-08T00:00:00Z,,Alien Morning,Rick Wilber,Q131382375,2017,2,0,1,69.0,United States,male
Q736447,1979-03-01T00:00:00Z,,Engine Summer,John Crowley,Q5377731,1980,2,0,0,38.0,United States,male
Q736447,1981-08-01T00:00:00Z,,"Little, Big",John Crowley,Q2906934,1982,2,1,3,40.0,United States,male
Q736447,1987-04-01T00:00:00Z,,The Solitudes,John Crowley,Q15032905,1988,1,0,9,46.0,United States,male
Q736447,1994-09-01T00:00:00Z,680445.0,Love & Sleep,John Crowley,Q6690221,1995,1,0,13,53.0,United States,male
Q736447,2017-10-24T00:00:00Z,,Ka: Dar Oakley in the Ruin of Ymr,John Crowley,Q131414152,2018,1,0,21,76.0,United States,male
Q7368387,2003-08-26T00:00:00Z,,The Lost Steersman,Rosemary Kirstein,Q105476388,2004,1,0,1,4.0,,female
Q7368387,2004-08-01T00:00:00Z,,The Language of Power,Rosemary Kirstein,Q105491858,2005,1,0,2,5.0,,female
Q7403395,2012-02-07T00:00:00Z,,Throne of the Crescent Moon,Saladin Ahmed,Q15033305,2012,2,0,0,37.0,United States,male
Q740928,1980-01-01T00:00:00Z,313880.0,Mockingbird,Walter Tevis,Q3204463,1980,2,0,0,52.0,United States,male
Q7409572,2020-04-24T00:00:00Z,,Chosen Spirits,Samit Basu,Q131382875,2021,1,0,0,42.0,India,male
Q7409572,2023-10-03T00:00:00Z,,The Jinn-Bot of Shantiport,Samit Basu,Q127162257,2024,1,0,1,45.0,India,male
Q741508,1989-11-01T00:00:00Z,1907786.0,Rama II,Gentry Lee,Q2415562,1990,1,0,0,48.0,United States,male
Q741508,1991-09-26T00:00:00Z,876293.0,The Garden of Rama,Gentry Lee,Q1219119,1992,1,0,1,50.0,United States,male
Q741508,1993-10-14T00:00:00Z,828267.0,Rama Revealed,Gentry Lee,Q2283166,1995,1,0,2,53.0,United States,male
Q751831,2004-11-01T00:00:00Z,,Stamping Butterflies,Jon Courtenay Grimwood,Q131381598,2005,1,0,1,52.0,Malta,male
Q751831,2005-10-01T00:00:00Z,,9tail Fox,Jon Courtenay Grimwood,Q4646478,2006,1,0,3,53.0,Malta,male
Q751831,2006-08-01T00:00:00Z,,End of the World Blues,Jon Courtenay Grimwood,Q41093795,2007,1,0,4,54.0,Malta,male
Q7609341,2020-07-14T00:00:00Z,71431671.0,The Only Good Indians,Stephen Graham Jones,Q102079264,2021,1,0,5,49.0,United States,male
Q7612011,1986-07-01T00:00:00Z,,The Architect of Sleep,Steve Boyett,Q131376193,1987,1,0,0,27.0,,male
Q76134,,,The Cusanus Game,Wolfgang Jeschke,Q1167479,2014,1,0,0,78.0,Czech Republic,male
Q7648266,2007-06-12T00:00:00Z,,Shelter,Susan Palwick,Q131381649,2008,1,0,3,47.0,,female
Q7648306,1998-02-01T00:00:00Z,,Prisoner of Conscience,Susan R. Matthews,Q131380869,1999,1,0,1,47.0,,female
Q7648306,2000-10-01T00:00:00Z,,Colony Fleet,Susan R. Matthews,Q131381200,2001,1,0,2,49.0,,female
Q7648306,2001-01-01T00:00:00Z,,Angel of Destruction,Susan R. Matthews,Q131381235,2002,1,0,3,50.0,,female
Q7668220,1984-06-01T00:00:00Z,,The Ceremonies,T. E. D. Klein,Q104856777,1985,1,0,0,38.0,United States,male
Q7682284,2023-10-31T00:00:00Z,,The Reformatory,Tananarive Due,Q131466690,2024,0,1,4,58.0,United States,female
Q768776,1981-11-01T00:00:00Z,,In the Hands of Glory,Phyllis Eisenstein,Q131375038,1982,1,0,2,36.0,United States,female
Q768810,1987-05-01T00:00:00Z,,In Conquest Born,Celia S. Friedman,Q48816299,1988,1,0,0,31.0,United States,female
Q768866,2001-04-01T00:00:00Z,,Metaplanetary: A Novel of Interplanetary Civil War,Tony Daniel,Q131381209,2002,1,0,9,39.0,United States,male
Q7781648,2017-06-20T00:00:00Z,,The Strange Case of the Alchemist's Daughter,Theodora Goss,Q100324066,2018,2,0,15,50.0,Hungary,female
Q782991,1965-01-01T00:00:00Z,,Rogue Dragon,Avram Davidson,Q122452511,1965,1,0,0,42.0,United States,male
Q782991,1987-01-01T00:00:00Z,,Vergil in Averno,Avram Davidson,Q122452531,1987,1,0,15,64.0,United States,male
Q787382,1984-11-01T00:00:00Z,,Them Bones,Howard Waldrop,Q15034311,1985,1,0,13,39.0,United States,male
Q7901282,2022-04-26T00:00:00Z,,Nettle & Bone,Ursula Vernon,Q122238085,2022,1,1,7,45.0,Japan,female
Q7901282,2024-08-06T00:00:00Z,,A Sorceress Comes to Call,Ursula Vernon,Q133842905,2025,1,0,15,48.0,Japan,female
